"","Month","Year","Competitor merchandise exports to the World","Competitor agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable  Oil","Feeds & Fodders","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food 4/","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Season"
"308","8","1995","98.703414916992188","103.73544311523438","95.867912292480469","92.092636108398438","97.549942016601562","97.356605529785156","95.3707275390625","99.079849243164062","96.294937133789062","94.464218139648438","90.357025146484375","94.216926574707031","94.801315307617188","98.130363464355469","96.508522033691406","96.686637878417969","94.122802734375","97.137924194335938","97.230354309082031","97.608589172363281","96.117889404296875","94.695106506347656","96.32452392578125","94.258781433105469","95.413154602050781","Summer"
"309","9","1995","99.275588989257812","104.28120422363281","96.44500732421875","92.619064331054688","98.145034790039062","97.971427917480469","95.909332275390625","99.622917175292969","96.793113708496094","95.197708129882812","91.014472961425781","94.981025695800781","95.508354187011719","98.717033386230469","97.144630432128906","97.361160278320312","94.830711364746094","97.746292114257812","97.816963195800781","98.24884033203125","96.732284545898438","95.271842956542969","97.045883178710938","94.962921142578125","96.036148071289062","Autumn"
"310","10","1995","98.320404052734375","103.25196075439453","95.257247924804688","91.6064453125","97.039535522460938","96.877655029296875","94.8421630859375","98.668174743652344","95.419403076171875","93.762260437011719","89.881690979003906","93.573577880859375","93.945327758789062","97.279510498046875","95.679100036621094","95.975982666015625","93.173248291015625","96.402503967285156","96.461929321289062","96.721076965332031","95.329437255859375","93.838661193847656","95.300971984863281","93.322181701660156","94.634559631347656","Autumn"
"311","11","1995","98.289215087890625","103.25232696533203","95.043220520019531","91.499305725097656","96.737525939941406","96.572006225585938","94.567108154296875","98.471916198730469","95.265129089355469","93.518806457519531","89.577537536621094","93.316650390625","93.741943359375","97.060653686523438","95.467727661132812","95.716506958007812","92.944290161132812","96.230766296386719","96.273017883300781","96.5032958984375","95.161476135253906","93.601699829101562","94.957687377929688","92.938507080078125","94.502418518066406","Autumn"
"312","12","1995","98.539772033691406","103.66913604736328","95.58648681640625","91.9462890625","97.209686279296875","97.056747436523438","95.020782470703125","98.745521545410156","95.992515563964844","94.212425231933594","90.034843444824219","93.998123168945312","94.523834228515625","97.706039428710938","96.154464721679688","96.410568237304688","93.779853820800781","96.860122680664062","96.883674621582031","97.234642028808594","95.785667419433594","94.222076416015625","95.73486328125","93.658744812011719","95.11761474609375","Winter"
"313","1","1996","99.230049133300781","104.14106750488281","96.298988342285156","92.510345458984375","97.909591674804688","97.79522705078125","95.735427856445312","99.176895141601562","96.745262145996094","95.059425354003906","90.823455810546875","94.845291137695312","95.407791137695312","98.456024169921875","96.943122863769531","97.252273559570312","94.7169189453125","97.587753295898438","97.596565246582031","98.04559326171875","96.506233215332031","94.983856201171875","96.615325927734375","94.535491943359375","95.85052490234375","Winter"
"314","2","1996","99.163963317871094","104.166748046875","96.424560546875","92.665046691894531","98.038551330566406","97.881599426269531","95.872482299804688","99.283676147460938","96.889137268066406","95.165824890136719","91.017860412597656","94.941329956054688","95.540679931640625","98.507598876953125","97.053916931152344","97.362602233886719","94.836418151855469","97.679061889648438","97.72412109375","98.158096313476562","96.590232849121094","95.064064025878906","96.757034301757812","94.715324401855469","95.931838989257812","Winter"
"315","3","1996","99.318641662597656","104.43822479248047","96.6448974609375","92.933433532714844","98.218849182128906","97.972114562988281","96.069244384765625","99.573936462402344","97.113945007324219","95.503372192382812","91.270744323730469","95.287612915039062","95.880950927734375","98.806671142578125","97.381317138671875","97.608718872070312","95.197662353515625","97.986640930175781","98.072525024414062","98.436500549316406","96.975143432617188","95.370773315429688","97.162765502929688","95.156135559082031","96.273994445800781","Spring"
"316","4","1996","99.742874145507812","104.93097686767578","97.319381713867188","93.524055480957031","98.818923950195312","98.534416198730469","96.641502380371094","100.07391357421875","97.885566711425781","96.390403747558594","91.936767578125","96.157905578613281","96.864044189453125","99.652229309082031","98.25189208984375","98.43511962890625","96.2410888671875","98.748855590820312","98.889816284179688","99.332809448242188","97.821426391601562","96.157524108886719","98.200508117675781","96.145751953125","97.104469299316406","Spring"
"317","5","1996","100.16954040527344","105.59640502929688","98.138214111328125","94.26849365234375","99.558624267578125","99.244773864746094","97.349601745605469","100.73091888427734","98.833938598632812","97.406051635742188","92.768363952636719","97.149871826171875","98.001190185546875","100.57834625244141","99.272598266601562","99.410102844238281","97.420120239257812","99.658454895019531","99.855270385742188","100.41232299804688","98.781578063964844","97.08001708984375","99.397224426269531","97.276351928710938","98.052200317382812","Spring"
"318","6","1996","100.12281036376953","105.45354461669922","97.917213439941406","94.115066528320312","99.280975341796875","99.024520874023438","97.079505920410156","100.49034881591797","98.637092590332031","97.210487365722656","92.534652709960938","96.949165344238281","97.830421447753906","100.36905670166016","99.119720458984375","99.214820861816406","97.281509399414062","99.480117797851562","99.737693786621094","100.27220916748047","98.608642578125","96.942955017089844","99.229789733886719","97.099006652832031","97.8739013671875","Summer"
"319","7","1996","99.663749694824219","104.70193481445312","97.130691528320312","93.380859375","98.492645263671875","98.286293029785156","96.368667602539062","99.783187866210938","97.828346252441406","96.274734497070312","91.737747192382812","96.020980834960938","96.847953796386719","99.437973022460938","98.177719116210938","98.311370849609375","96.22430419921875","98.620933532714844","98.841644287109375","99.290458679199219","97.708663940429688","96.028915405273438","98.168769836425781","96.088996887207031","96.944496154785156","Summer"
"320","8","1996","99.141159057617188","104.21175384521484","96.632339477539062","92.96343994140625","97.976524353027344","97.738067626953125","95.934440612792969","99.3203125","97.344436645507812","95.666061401367188","91.285911560058594","95.408653259277344","96.208717346191406","98.870803833007812","97.544548034667969","97.690986633300781","95.57342529296875","98.025856018066406","98.235946655273438","98.578956604003906","97.093727111816406","95.548141479492188","97.488838195800781","95.520332336425781","96.345649719238281","Summer"
"321","9","1996","99.746246337890625","104.80628967285156","97.369796752929688","93.633735656738281","98.6729736328125","98.416976928710938","96.607841491699219","99.961341857910156","98.165451049804688","96.518325805664062","92.048683166503906","96.251655578613281","97.125961303710938","99.637001037597656","98.364768981933594","98.486785888671875","96.497482299804688","98.784263610839844","98.99346923828125","99.408851623535156","97.911407470703125","96.326850891113281","98.47308349609375","96.495468139648438","97.129257202148438","Autumn"
"322","10","1996","100.38008117675781","105.41741943359375","98.013580322265625","94.227531433105469","99.311355590820312","99.025192260742188","97.122093200683594","100.54429626464844","98.841850280761719","97.313316345214844","92.728736877441406","97.03863525390625","97.977867126464844","100.37972259521484","99.169670104980469","99.259788513183594","97.388687133789062","99.4959716796875","99.784111022949219","100.24570465087891","98.701210021972656","97.100868225097656","99.395912170410156","97.371200561523438","97.90338134765625","Autumn"
"323","11","1996","99.876602172851562","104.80816650390625","97.377906799316406","93.724769592285156","98.717063903808594","98.373054504394531","96.539688110351562","100.07601928710938","98.097053527832031","96.565475463867188","92.271560668945312","96.285331726074219","97.214241027832031","99.552101135253906","98.423698425292969","98.509025573730469","96.553627014160156","98.769393920898438","99.139289855957031","99.467605590820312","97.989036560058594","96.372772216796875","98.532051086425781","96.616790771484375","97.136215209960938","Autumn"
"324","12","1996","100.74127197265625","105.92190551757812","98.669082641601562","94.900184631347656","99.907562255859375","99.585403442382812","97.719062805175781","101.13445281982422","99.583351135253906","98.095024108886719","93.510902404785156","97.800064086914062","98.850112915039062","101.03040313720703","99.958000183105469","99.994941711425781","98.271781921386719","100.17731475830078","100.6065673828125","101.05343627929688","99.446327209472656","97.844497680664062","100.33060455322266","98.298294067382812","98.580459594726562","Winter"
"325","1","1997","102.02260589599609","107.33875274658203","100.31253051757812","96.356048583984375","101.50647735595703","101.22346496582031","99.030250549316406","102.38394165039062","101.43710327148438","100.07803344726562","94.960868835449219","99.782844543457031","100.91490173339844","103.0687255859375","101.99343109130859","101.99813079833984","100.58895874023438","101.98635864257812","102.53917694091797","103.20006561279297","101.36058044433594","99.810760498046875","102.66773223876953","100.42511749267578","100.58401489257812","Winter"
"326","2","1997","104.23363494873047","109.87862396240234","103.23198699951172","98.950973510742188","104.33257293701172","104.16265106201172","101.45321655273438","104.79653930664062","104.71514892578125","103.54820251464844","97.521087646484375","103.26830291748047","104.48653411865234","106.62267303466797","105.49166870117188","105.40526580810547","104.46338653564453","105.15281677246094","105.82994079589844","106.89185333251953","104.70475006103516","103.16471862792969","106.80208587646484","104.13177490234375","104.02883911132812","Winter"
"327","3","1997","105.10403442382812","110.68301391601562","104.15045928955078","99.794288635253906","105.19499969482422","105.06216430664062","102.30978393554688","105.64316558837891","105.73438262939453","104.61084747314453","98.393661499023438","104.34189605712891","105.56420135498047","107.65042114257812","106.51645660400391","106.3653564453125","105.55952453613281","106.13874053955078","106.76525115966797","107.94802856445312","105.72122192382812","104.10019683837891","108.06483459472656","105.26998138427734","105.07380676269531","Spring"
"328","4","1997","105.39474487304688","111.15342712402344","104.672119140625","100.29355621337891","105.54817962646484","105.48625183105469","102.83853149414062","105.92687225341797","106.43386077880859","105.23614501953125","98.840065002441406","104.93895721435547","106.29190063476562","108.29686737060547","107.12569427490234","106.92317962646484","106.30368041992188","106.6898193359375","107.33003234863281","108.56276702880859","106.28656005859375","104.74952697753906","108.80447387695312","105.93358612060547","105.67015838623047","Spring"
"329","5","1997","104.68889617919922","110.75306701660156","104.20152282714844","99.877433776855469","105.13191223144531","104.96448516845703","102.35793304443359","105.56196594238281","105.90625","104.69207000732422","98.466751098632812","104.37914276123047","105.74740600585938","107.79165649414062","106.58552551269531","106.39346313476562","105.76279449462891","106.17455291748047","106.81268310546875","107.96531677246094","105.74626922607422","104.34078216552734","108.21193695068359","105.43768310546875","105.14889526367188","Spring"
"330","6","1997","104.9697265625","111.61333465576172","105.1329345703125","100.74086761474609","106.03836059570312","105.77769470214844","103.10930633544922","106.29092407226562","107.03236389160156","105.80704498291016","99.296058654785156","105.4783935546875","106.94583892822266","108.94580078125","107.73134613037109","107.51071166992188","107.06036376953125","107.18345642089844","107.93076324462891","109.15865325927734","106.8245849609375","105.51806640625","109.52688598632812","106.65663909912109","106.25621032714844","Summer"
"331","7","1997","106.61838531494141","114.18391418457031","107.6676025390625","103.11961364746094","108.26047515869141","108.92610931396484","105.18097686767578","108.63528442382812","109.41512298583984","108.57295989990234","101.23812866210938","108.25410461425781","109.83981323242188","111.70609283447266","110.72805786132812","110.47833251953125","110.17792510986328","110.00308990478516","110.90055847167969","112.34327697753906","109.86148071289062","108.12175750732422","112.61820220947266","109.65165710449219","108.92875671386719","Summer"
"332","8","1997","108.65692901611328","116.91785430908203","110.06484222412109","105.23094940185547","110.63605499267578","111.49753570556641","107.20915222167969","111.20011138916016","111.77721405029297","111.39621734619141","103.19947052001953","111.15845489501953","112.64596557617188","114.39176940917969","113.46873474121094","113.33795928955078","113.04698181152344","112.75725555419922","113.51364898681641","115.12515258789062","112.63117980957031","110.58155059814453","115.46324920654297","112.32265472412109","111.47749328613281","Summer"
"333","9","1997","108.25872039794922","116.56444549560547","108.97247314453125","104.20883941650391","109.54203796386719","110.99181365966797","106.40561676025391","110.80970764160156","110.02788543701172","109.91887664794922","102.00740814208984","109.77122497558594","110.95204162597656","112.64849853515625","111.87701416015625","112.04603576660156","110.97948455810547","111.69284057617188","112.07059478759766","113.33845520019531","111.3367919921875","108.84280395507812","112.98916625976562","110.22759246826172","109.69512939453125","Autumn"
"334","10","1997","108.21927642822266","116.77371978759766","108.38816070556641","103.62457275390625","109.11571502685547","110.54380035400391","105.95089721679688","111.06929016113281","109.01515197753906","109.31655120849609","101.44839477539062","109.26880645751953","110.18482208251953","111.66683959960938","111.03750610351562","111.47618865966797","109.87290954589844","111.26888275146484","111.27603912353516","112.31254577636719","110.68238830566406","107.89658355712891","111.64511871337891","109.05275726318359","108.707275390625","Autumn"
"335","11","1997","108.66298675537109","116.44734954833984","107.80031585693359","103.21762084960938","108.33792114257812","110.14369201660156","105.64925384521484","110.43968200683594","108.33251953125","108.32887268066406","100.86170959472656","108.23187255859375","109.21253204345703","110.82346343994141","110.15760803222656","110.52759552001953","108.75911712646484","110.52619171142578","110.54779052734375","111.38722991943359","109.88846588134766","107.13962554931641","110.43466186523438","107.94586181640625","107.85327911376953","Autumn"
"336","12","1997","112.39925384521484","120.42575836181641","110.65810394287109","105.59384918212891","111.32101440429688","113.75436401367188","107.948486328125","114.25747680664062","110.56493377685547","111.61487579345703","102.82897186279297","111.70491027832031","112.40511322021484","113.56123352050781","113.23546600341797","114.22309112548828","111.67430114746094","114.04259490966797","113.548583984375","114.42482757568359","113.16293334960938","109.50532531738281","112.91582489013672","110.3092041015625","110.4229736328125","Winter"
"337","1","1998","115.75495910644531","125.73879241943359","113.94608306884766","108.23179626464844","115.07560729980469","117.79785919189453","110.39314270019531","119.84224700927734","112.79511260986328","115.73701477050781","104.8795166015625","116.20314025878906","116.27442169189453","116.46944427490234","116.81011962890625","118.90746307373047","114.91848754882812","118.44001770019531","117.00017547607422","117.81147003173828","117.13810729980469","111.87478637695312","115.51570892333984","112.85742950439453","113.22233581542969","Winter"
"338","2","1998","114.15949249267578","123.43196105957031","112.71492767333984","107.22191619873047","113.9256591796875","115.74562072753906","109.38533782958984","117.82013702392578","112.23092651367188","114.28107452392578","104.27358245849609","114.56204986572266","114.96337127685547","115.64521026611328","115.54904937744141","117.20027160644531","113.95574951171875","116.69228363037109","115.71066284179688","116.60518646240234","115.59907531738281","111.28015899658203","115.02294158935547","112.23340606689453","112.45818328857422","Winter"
"339","3","1998","113.88353729248047","123.36412048339844","112.837646484375","107.31076812744141","114.39286041259766","115.25028228759766","109.36696624755859","118.03728485107422","112.6103515625","114.59201049804688","104.68029022216797","114.86203002929688","115.27469635009766","115.98997497558594","115.69708251953125","117.38919067382812","114.33175659179688","116.70795440673828","115.80937957763672","116.69149017333984","115.58000946044922","111.68718719482422","115.43248748779297","112.55501556396484","112.76274108886719","Spring"
"340","4","1998","113.00346374511719","121.89229583740234","111.97344207763672","106.66830444335938","113.27317047119141","114.15908813476562","108.93902587890625","116.16350555419922","112.19287872314453","113.44386291503906","104.19190979003906","113.59499359130859","114.15325927734375","115.40833282470703","114.73091888427734","115.98011016845703","113.53363037109375","115.47125244140625","114.91053009033203","115.73224639892578","114.4847412109375","111.29329681396484","114.76676177978516","111.88217926025391","112.10881805419922","Spring"
"341","5","1998","112.95954895019531","121.81568908691406","111.26134490966797","105.94507598876953","112.80755615234375","113.37747955322266","108.32328033447266","116.27082061767578","111.22269439697266","112.56199645996094","103.41257476806641","112.76934051513672","113.14720153808594","114.37509155273438","113.67009735107422","115.25182342529297","112.23088836669922","114.80847930908203","113.88923645019531","114.47764587402344","113.53730010986328","110.29644012451172","113.17064666748047","110.45475769042969","110.98902130126953","Spring"
"342","6","1998","114.90646362304688","124.65852355957031","113.13376617431641","107.57622528076172","114.85898590087891","115.52047729492188","109.81940460205078","119.16029357910156","112.71251678466797","114.58335876464844","104.68533325195312","114.87639617919922","115.165283203125","116.11004638671875","115.55868530273438","117.62210845947266","113.94051361083984","117.05332946777344","115.77249145507812","116.28535461425781","115.56754302978516","111.84577941894531","114.53452301025391","111.79029083251953","112.56357574462891","Summer"
"343","7","1998","114.95858001708984","124.88856506347656","113.40695190429688","107.88571166992188","115.10334014892578","115.59503173828125","110.23089599609375","119.26250457763672","113.12833404541016","114.96157073974609","105.01255798339844","115.27233123779297","115.50041198730469","116.50736236572266","115.90258026123047","117.8367919921875","114.32109069824219","117.33544921875","116.15555572509766","116.58480072021484","115.9498291015625","112.18996429443359","115.03147125244141","112.29924774169922","112.96833801269531","Summer"
"344","8","1998","115.58240509033203","124.72647094726562","113.41079711914062","108.0963134765625","114.65332794189453","115.60247802734375","110.62451171875","118.38491821289062","113.54542541503906","114.55558776855469","105.09398651123047","114.734619140625","115.18894195556641","116.66410064697266","115.77848815917969","117.26531982421875","114.21428680419922","117.09678649902344","116.07569122314453","116.46930694580078","115.78477478027344","112.54755401611328","115.08277893066406","112.38280487060547","113.07891082763672","Summer"
"345","9","1998","114.40780639648438","121.65319061279297","110.213134765625","105.42739105224609","111.17525482177734","112.17720031738281","107.88167572021484","115.23940277099609","110.6837158203125","110.29935455322266","102.32849884033203","110.30527496337891","110.99710083007812","112.81714630126953","111.72370910644531","112.90000915527344","109.79282379150391","113.21549224853516","112.19948577880859","112.25429534912109","111.84531402587891","109.04587554931641","110.75865173339844","108.42427825927734","109.46610260009766","Autumn"
"346","10","1998","111.45697784423828","118.10330963134766","107.29698181152344","102.91444396972656","108.00617218017578","109.03759002685547","105.81047058105469","111.63874816894531","107.99306488037109","106.88996887207031","100.2337646484375","106.80606079101562","107.516845703125","109.63806915283203","108.39823913574219","109.12229156494141","106.37933349609375","109.79618835449219","108.97074127197266","108.88411712646484","108.50267791748047","106.22142791748047","107.61476135253906","105.54512786865234","106.42804718017578","Autumn"
"347","11","1998","111.80521392822266","118.529296875","108.41673278808594","103.90583801269531","109.178955078125","109.96977233886719","106.8695068359375","112.13625335693359","109.40454864501953","108.41835021972656","101.52367401123047","108.36204528808594","109.02507019042969","111.13069152832031","109.84703826904297","110.46079254150391","108.137451171875","110.93402862548828","110.29792785644531","110.41945648193359","109.82170867919922","107.64922332763672","109.59083557128906","107.36139678955078","107.97983551025391","Autumn"
"348","12","1998","111.60887908935547","118.46553802490234","108.23533630371094","103.74073028564453","108.92686462402344","109.75856018066406","106.71914672851562","112.02155303955078","109.28614044189453","108.03040313720703","101.39981842041016","107.90685272216797","108.72139739990234","110.902099609375","109.52801513671875","110.12741088867188","107.79156494140625","110.65660858154297","110.02423095703125","110.05583953857422","109.46839904785156","107.55913543701172","109.19167327880859","107.03602600097656","107.62797546386719","Winter"
"349","1","1999","113.47533416748047","121.55339813232422","111.11151885986328","106.49729919433594","112.71946716308594","112.50323486328125","110.23867034912109","117.11472320556641","111.31600952148438","110.14905548095703","105.91152954101562","110.01799011230469","110.49224853515625","112.77513885498047","111.61042785644531","112.51206970214844","109.37975311279297","113.03485107421875","112.25102996826172","111.56441497802734","111.91486358642578","110.7279052734375","111.34804534912109","110.44729614257812","109.47022247314453","Winter"
"350","2","1999","115.94752502441406","125.79370880126953","115.59171295166016","110.84943389892578","117.9217529296875","116.79590606689453","115.31397247314453","123.55296325683594","115.11093902587891","113.94442749023438","112.23709106445312","113.74102783203125","114.02398681640625","116.56981658935547","115.55808258056641","116.48581695556641","112.98605346679688","117.02359008789062","116.36418914794922","114.96764373779297","116.16049194335938","116.03589630126953","115.82424926757812","116.20166778564453","113.15669250488281","Winter"
"351","3","1999","118.01911926269531","128.07717895507812","117.76934051513672","112.81535339355469","119.93295288085938","118.98915100097656","117.10835266113281","125.43248748779297","117.50045776367188","116.44715881347656","113.93930053710938","116.23590850830078","116.65692138671875","119.18386077880859","118.07347106933594","118.95484161376953","115.73282623291016","119.40338134765625","118.79433441162109","117.56671905517578","118.59893798828125","118.36131286621094","118.59037017822266","118.69154357910156","115.59603881835938","Spring"
"352","4","1999","118.88943481445312","128.07505798339844","118.07200622558594","112.92081451416016","119.91724395751953","119.50114440917969","116.66648864746094","124.41996765136719","118.22584533691406","117.53943634033203","113.2332763671875","117.37947845458984","117.96807098388672","120.16464996337891","119.12363433837891","119.95430755615234","117.23366546630859","120.14582061767578","119.62689971923828","119.060791015625","119.38585662841797","118.49341583251953","119.80178833007812","119.12058258056641","116.63588714599609","Spring"
"353","5","1999","118.79374694824219","127.67710876464844","118.01047515869141","112.89403533935547","119.87167358398438","119.44268035888672","116.54832458496094","124.03163146972656","118.16282653808594","117.65171051025391","113.29959106445312","117.50547027587891","118.06560516357422","120.23045349121094","119.2540283203125","119.97459411621094","117.47511291503906","120.08504486083984","119.77403259277344","119.28581237792969","119.45021820068359","118.49951934814453","120.10106658935547","119.36917877197266","116.79752349853516","Spring"
"354","6","1999","119.76705169677734","129.56576538085938","120.09275054931641","114.92184448242188","121.93363189697266","121.46288299560547","118.65036010742188","125.95706939697266","120.34506225585938","119.75505065917969","115.69490051269531","119.56430053710938","120.16580200195312","122.57135009765625","121.51157379150391","122.01966857910156","119.894775390625","122.08119964599609","122.05742645263672","121.52942657470703","121.64101409912109","121.13424682617188","122.77926635742188","122.16732025146484","119.0589599609375","Summer"
"355","7","1999","120.18610382080078","130.12767028808594","120.65879058837891","115.48889923095703","122.43867492675781","122.05479431152344","119.38901519775391","126.35368347167969","120.92799377441406","120.26583862304688","116.31439971923828","120.062744140625","120.65205383300781","123.21630859375","122.10455322265625","122.52428436279297","120.51880645751953","122.62900543212891","122.67840576171875","122.09648132324219","122.20948791503906","121.84387969970703","123.46454620361328","122.92138671875","119.66715240478516","Summer"
"356","8","1999","119.15525817871094","129.73939514160156","119.80093383789062","114.75946044921875","121.81758117675781","121.22908782958984","118.88947296142578","126.62630462646484","119.57857513427734","118.86461639404297","115.82271575927734","118.65496826171875","119.1392822265625","121.69764709472656","120.63137054443359","121.30859375","118.62766265869141","121.54566192626953","121.35373687744141","120.37102508544922","120.93964385986328","120.65628051757812","121.47364044189453","121.39083862304688","118.075927734375","Summer"
"357","9","1999","119.89646911621094","131.54264831542969","121.2025146484375","116.05786895751953","123.25611877441406","122.81162261962891","120.02276611328125","128.62774658203125","120.68256378173828","120.3453369140625","117.0401611328125","120.16259002685547","120.64387512207031","123.01097869873047","122.08933258056641","122.95016479492188","120.03366088867188","123.08509826660156","122.83760833740234","121.79344940185547","122.46554565429688","121.92012023925781","122.81409454345703","122.80367279052734","119.31621551513672","Autumn"
"358","10","1999","118.78949737548828","130.29502868652344","119.90211486816406","115.0616455078125","121.84125518798828","121.42271423339844","119.21259307861328","127.28179168701172","119.31082916259766","118.61498260498047","116.24491119384766","118.36181640625","118.86702728271484","121.51819610595703","120.50227355957031","121.10415649414062","118.29070281982422","121.49736022949219","121.43928527832031","120.10930633544922","120.91447448730469","120.72953796386719","121.15284729003906","121.42584228515625","117.87134552001953","Autumn"
"359","11","1999","120.24947357177734","132.12136840820312","121.98767852783203","116.97246551513672","123.76247406005859","123.34267425537109","120.73426818847656","128.53410339355469","121.88406372070312","121.26251983642578","117.90019226074219","121.00106048583984","121.67459869384766","124.30281829833984","123.18872833251953","123.63219451904297","121.43421173095703","123.82476043701172","123.98005676269531","122.96730041503906","123.40227508544922","123.24858856201172","124.35263061523438","124.22049713134766","120.59804534912109","Autumn"
"360","12","1999","120.69198608398438","132.58900451660156","122.76419067382812","117.53275299072266","124.38618469238281","124.07820892333984","121.08315277099609","128.52157592773438","123.04849243164062","122.62200927734375","118.20392608642578","122.37812042236328","123.18943786621094","125.62030029296875","124.48316955566406","124.92005920410156","123.11009216308594","124.84284210205078","125.09981536865234","124.51424407958984","124.48651123046875","124.13336181640625","125.95670318603516","125.295166015625","121.89681243896484","Winter"
"361","1","2000","119.04131317138672","123.87061309814453","121.00485992431641","116.00563049316406","123.5296630859375","122.30406951904297","119.9398193359375","122.75102996826172","122.53767395019531","121.54476928710938","117.15886688232422","121.32981872558594","122.35610961914062","123.40935516357422","122.72527313232422","124.15119934082031","122.53502655029297","122.68669891357422","121.49901580810547","123.00550842285156","122.74233245849609","123.38999938964844","125.37353515625","124.53850555419922","120.81893920898438","Winter"
"362","2","2000","121.42934417724609","126.30685424804688","123.69853210449219","118.44098663330078","126.19903564453125","124.98256683349609","122.09630584716797","124.85884094238281","125.58330535888672","124.70874786376953","119.29225921630859","124.50670623779297","125.62572479248047","126.73565673828125","125.8741455078125","127.33374786376953","126.09855651855469","125.59249114990234","124.44294738769531","126.25853729248047","125.77992248535156","126.48896789550781","128.87295532226562","127.70896911621094","124.00173187255859","Winter"
"363","3","2000","122.86295318603516","128.02769470214844","125.67874908447266","120.245361328125","128.11680603027344","126.94794464111328","123.74041748046875","126.35296630859375","127.82538604736328","127.04160308837891","120.83454132080078","126.86002349853516","128.03106689453125","129.12855529785156","128.14083862304688","129.66401672363281","128.62582397460938","127.71007537841797","126.5670166015625","128.60035705566406","127.99432373046875","128.617919921875","131.37788391113281","129.92730712890625","126.29156494140625","Spring"
"364","4","2000","123.71402740478516","129.37278747558594","127.23319244384766","121.68221282958984","129.659423828125","128.3861083984375","125.12168884277344","127.84676361083984","129.54470825195312","128.79150390625","122.29270172119141","128.59527587890625","129.89443969726562","130.80419921875","129.87107849121094","131.42120361328125","130.50131225585938","129.33644104003906","128.18916320800781","130.34555053710938","129.71638488769531","130.3563232421875","133.41242980957031","131.910888671875","127.94120025634766","Spring"
"365","5","2000","126.86363220214844","133.64312744140625","131.67823791503906","125.80274200439453","134.14236450195312","132.70263671875","129.00627136230469","132.16423034667969","134.27070617675781","133.67141723632812","126.30735015869141","133.46359252929688","134.90838623046875","135.87454223632812","134.80014038085938","136.41716003417969","135.82942199707031","134.03916931152344","132.90316772460938","135.24322509765625","134.62513732910156","135.47549438476562","138.90310668945312","137.26612854003906","132.79545593261719","Spring"
"366","6","2000","124.748291015625","131.01216125488281","128.42120361328125","122.89441680908203","131.08877563476562","129.67567443847656","126.26302337646484","129.78007507324219","130.32197570800781","129.79774475097656","123.42134094238281","129.64305114746094","130.77311706542969","131.79454040527344","130.89193725585938","132.68743896484375","131.31332397460938","130.58340454101562","129.29345703125","131.22592163085938","130.85939025878906","131.45051574707031","134.01173400878906","132.76498413085938","128.87603759765625","Summer"
"367","7","2000","125.45710754394531","131.90422058105469","129.23146057128906","123.55265045166016","131.85971069335938","130.68722534179688","126.82140350341797","130.39627075195312","131.08877563476562","130.90879821777344","123.84458923339844","130.796630859375","131.92216491699219","132.82402038574219","131.98971557617188","133.9267578125","132.56912231445312","131.62535095214844","130.327880859375","132.40122985839844","131.88972473144531","132.28323364257812","135.1036376953125","133.69094848632812","129.86285400390625","Summer"
"368","8","2000","126.99958038330078","133.79513549804688","131.86578369140625","125.97568511962891","134.24282836914062","133.33193969726562","129.0460205078125","131.99749755859375","134.16015625","134.07810974121094","126.26470184326172","133.93092346191406","135.2718505859375","136.16781616210938","135.24119567871094","136.95204162597656","136.39553833007812","134.38542175292969","133.3634033203125","135.86283874511719","134.94305419921875","135.46621704101562","139.11512756347656","137.36277770996094","133.12351989746094","Summer"
"369","9","2000","129.46977233886719","137.37385559082031","135.60601806640625","129.43673706054688","138.00912475585938","137.08474731445312","132.17823791503906","135.40159606933594","138.15333557128906","138.19866943359375","129.46150207519531","138.04652404785156","139.49017333984375","140.58486938476562","139.40925598144531","141.19131469726562","140.96714782714844","138.3125","137.35243225097656","140.02629089355469","139.05729675292969","139.79417419433594","143.74478149414062","141.76588439941406","137.291259765625","Autumn"
"370","10","2000","131.19065856933594","139.75888061523438","138.03216552734375","131.72026062011719","140.35508728027344","139.55032348632812","134.36994934082031","137.74528503417969","140.69882202148438","140.71267700195312","131.58076477050781","140.51249694824219","142.14320373535156","143.31291198730469","142.01913452148438","143.82568359375","143.76829528808594","140.8095703125","139.88072204589844","142.60653686523438","141.68746948242188","142.6124267578125","146.570068359375","144.55848693847656","139.8199462890625","Autumn"
"371","11","2000","131.48112487792969","140.2264404296875","138.50494384765625","132.20060729980469","140.87992858886719","140.03103637695312","135.17262268066406","138.56527709960938","140.98382568359375","140.9229736328125","132.36567687988281","140.71223449707031","142.27406311035156","143.52165222167969","142.19804382324219","144.11381530761719","143.77708435058594","141.13526916503906","140.10174560546875","142.60980224609375","141.97895812988281","143.08761596679688","146.67384338378906","144.90980529785156","139.99137878417969","Autumn"
